account_handle,COVID_tweet,total_tweets_from_feb1_to_may30,perc_en,max_followers,merged_top100
najamsethi,.1179039,458,.8571429,3032242,master only (1)
Upworthy,.1125541,462,.8571429,511856,master only (1)
Ffs_OMG,.096423,643,.8571429,505989,master only (1)
EthanSuplee,.0955882,136,.8571429,1026815,master only (1)
sachin_rt,.0909091,22,.8571429,32243822,matched (3)
AksharPathak,.0903955,177,.8571429,1914521,master only (1)
XiaomiIndia,.0892308,325,.8571429,1010304,master only (1)
sundeepkishan,.0886076,395,.8571429,663933,master only (1)
rosariodawson,.0877437,718,.8571429,670710,master only (1)
UncleBlazer,.0853659,82,.8571429,785552,master only (1)
YFNLUCCI,.083612,299,.8571429,682392,master only (1)
Huawei_Europe,.0822731,2358,.8571429,3955577,master only (1)
durjoydatta,.0820896,134,.8571429,1086716,master only (1)
CapitalTV_News,.0714286,14,.8571429,596024,master only (1)
iamhamzaabbasi,.0681818,132,.8571429,2775577,master only (1)
Rove,.0666667,195,.8571429,893958,master only (1)
dicksp8jr,.0632184,348,.8571429,660638,master only (1)
FauxPelini,.0631579,95,.8571429,670591,master only (1)
YourKoel,.0630631,111,.8571429,1288728,master only (1)
ImNotScottySire,.0588235,51,.8571429,1788590,master only (1)
tipsofficial,.0573248,471,.8571429,1073059,master only (1)
muftimenk,.0568562,299,.8571429,5908317,master only (1)
DaleSteyn62,.0535714,56,.8571429,3295760,master only (1)
OfficialSLC,.0535714,336,.8571429,888448,master only (1)
PhillyD,.0521978,364,.8571429,1266586,master only (1)
EllaHughesXXX,.0511364,176,.8571429,634575,master only (1)
Rachel__Nichols,.0504274,1170,.8571429,1133872,master only (1)
Brand,.0503145,477,.8571429,772594,master only (1)
NickGroff_,.05,160,.8571429,533569,master only (1)
CMPunk,.0481928,166,.8571429,2727060,master only (1)
casspernyovest,.0464945,2710,.8571429,2773302,master only (1)
MelissaJoanHart,.0463215,367,.8571429,687057,master only (1)
FrankieJGrande,.0445344,247,.8571429,1080067,master only (1)
RealMattLucas,.0418042,909,.8571429,1183520,master only (1)
BenjiKrol,.0382166,157,.8571429,676244,master only (1)
RickyRayment,.033557,149,.8571429,668629,master only (1)
codeorg,.0332681,511,.8571429,1048301,master only (1)
PAMsLOvE,.0332226,903,.8571429,688044,master only (1)
cloakzy,.0326087,92,.8571429,1228309,master only (1)
SHO_Shameless,.0322581,31,.8571429,520680,master only (1)
HamillHimself,.0316623,379,.8571429,3794144,master only (1)
duttypaul,.0311111,225,.8571429,1301268,master only (1)
charli_xcx,.0294118,306,.8571429,3532603,master only (1)
RealPaigeWWE,.0289855,483,.8571429,2572799,master only (1)
JustinRose99,.0288462,208,.8571429,918715,master only (1)
_MAXWELL_,.0288462,104,.8571429,1181126,master only (1)
ASOS,.0285714,525,.8571429,1044482,master only (1)
iambeckyg,.0260417,576,.8571429,2737879,master only (1)
Architizer,.0245399,489,.8571429,1153046,master only (1)
xtianbautista,.0240964,166,.8571429,3422284,master only (1)
wizkhalifa,.021327,422,.8571429,36309617,matched (3)
Zedd,.0199203,251,.8571429,8091957,master only (1)
dannyworsnop,.019544,307,.8571429,590118,master only (1)
rugbyworldcup,.0191388,209,.8571429,1070896,master only (1)
Tate,.0184502,271,.8571429,4888183,master only (1)
Ripple,.0182927,164,.8571429,952845,master only (1)
nataliaxstarr,.018018,222,.8571429,677192,master only (1)
ReneeYoungWWE,.0176817,509,.8571429,1054582,master only (1)
Nadia_nakai,.0171629,2855,.8571429,550387,master only (1)
JDMorgan,.0168067,119,.8571429,815954,master only (1)
JoeyEssex_,.0165289,363,.8571429,3314204,master only (1)
lootcrate,.015544,386,.8571429,549075,master only (1)
AZCardinals,.0154772,1163,.8571429,950431,master only (1)
AronsThoughts,.0147059,136,.8571429,574109,master only (1)
DoveCameron,.0144509,346,.8571429,1701312,master only (1)
fourzer0seven,.0119048,84,.8571429,681310,master only (1)
GFuelEnergy,.0113147,1856,.8571429,1552106,master only (1)
BryceHall,.011236,534,.8571429,622946,master only (1)
SAVEURMAG,.0109361,2286,.8571429,676335,master only (1)
halsey,.0109091,275,.8571429,12573696,master only (1)
Ronnie2K,.0106383,470,.8571429,1289290,master only (1)
TheRealMorrison,.0104712,191,.8571429,1059636,master only (1)
GreysABC,.0094488,635,.8571429,4708278,master only (1)
guarnaschelli,.0090144,1664,.8571429,675935,master only (1)
brittanya187187,.0086705,346,.8571429,1121284,master only (1)
SunMusic,.0082645,968,.8571429,1415281,master only (1)
Xiaomi,.0073171,410,.8571429,2124002,master only (1)
Spotify,.0073126,547,.8571429,3566788,master only (1)
LordMinion777,.006263,479,.8571429,849527,master only (1)
UniversalPics,.0056657,353,.8571429,4221011,master only (1)
BiIlionaires,.0053908,371,.8571429,1343465,master only (1)
AlAhlyEnglish,.005291,189,.8571429,2025627,master only (1)
LouyFierce,.0046838,427,.8571429,878276,master only (1)
BuffaloSabres,.0042463,471,.8571429,867256,master only (1)
JasperDolphin,.0040486,247,.8571429,550789,master only (1)
xboxuk,.0032051,312,.8571429,755843,master only (1)
BachelorABC,.0026774,747,.8571429,977223,master only (1)
IndianaMBB,.0019011,526,.8571429,1081366,master only (1)
Camila_Cabello,0,80,.8571429,11332383,master only (1)
DeJLoaf,0,265,.8571429,692625,master only (1)
Jacquees,0,214,.8571429,620843,master only (1)
austinnotduncan,0,90,.8571429,565779,master only (1)
sportrelief,0,417,.8571429,697974,master only (1)
texas_patti,0,2,.8571429,550808,master only (1)
timthetatman,0,422,.8571429,1625981,master only (1)
BeforeAfterPixs,,,.8571429,561439,master only (1)
Saweetie,,,.8571429,551579,master only (1)
TmarTn,,,.8571429,1699306,master only (1)
smolAnimalsvid,,,.8571429,898769,master only (1)
DanielNewman,.0684932,2263,.855615,978152,master only (1)
USBTSARMY,.0151,2649,.8548387,596958,master only (1)
sjokz,.0307018,456,.8541667,688767,master only (1)
cz_binance,.0442804,542,.8536586,513260,master only (1)
verizon,0,10,.8536586,1691887,master only (1)
FootyHumour,.0585586,222,.8529412,979328,master only (1)
Panthers,.0146104,616,.8529412,3048949,master only (1)
DelhiCapitals,.0829493,217,.8518519,1540398,master only (1)
MACcosmetics,0,2,.8518519,1578768,master only (1)
gufict,,,.8518519,742348,master only (1)
GameOverGreggy,.0236537,1987,.8510638,1292657,master only (1)
Anele,.0361364,2961,.8507463,1249377,master only (1)
KKRiders,.1536885,488,.85,4307822,master only (1)
AgentM,.0221328,497,.85,1127797,master only (1)
dustinrhodes,.0142857,910,.85,687948,master only (1)
akaDaniDaniels,.0127273,1100,.85,645569,master only (1)
hootsuite,.0121359,412,.85,7834277,master only (1)
Dbacks,0,162,.85,591468,master only (1)
cavs,0,56,.85,3277883,master only (1)
MEDlCALVIDOEOS,0,7,.849624,871319,master only (1)
strangerwriters,.006135,326,.8478261,590808,master only (1)
KolkataPolice,.5004398,1137,.8461539,724678,master only (1)
CTV_Digital,.4369369,1998,.8461539,606575,master only (1)
adgpi,.2924282,383,.8461539,6506964,master only (1)
RandeepHooda,.1751152,868,.8461539,754516,master only (1)
DavidNdii,.1748196,1247,.8461539,758645,master only (1)
Scaramucci,.1326973,1153,.8461539,855409,master only (1)
ProfBrianCox,.0966387,238,.8461539,3013925,master only (1)
TheJaclynTaylor,.0851064,329,.8461539,1177007,master only (1)
GNev2,.0652557,567,.8461539,4254626,master only (1)
GbemiOO,.0466623,1543,.8461539,532318,master only (1)
bertkreischer,.0409556,1465,.8461539,639695,master only (1)
chelsfergo,.0407166,1842,.8461539,564659,master only (1)
AdamRichman,.0377834,397,.8461539,627178,master only (1)
SamiYusuf,.0212766,611,.8461539,769170,master only (1)
IAMANITABAKER,.0134995,963,.8461539,556240,master only (1)
adekunleGOLD,.0126689,2368,.8461539,923621,master only (1)
TeamINEOS,.0110865,451,.8461539,912537,master only (1)
WeeklyChris,.0097087,103,.8461539,1493700,master only (1)
Redskins,.0075846,1714,.8461539,1267336,master only (1)
RachaelRayShow,.0041237,970,.8461539,1206129,master only (1)
HoustonRockets,.0012019,1664,.8461539,3070763,master only (1)
whitesox,0,30,.8461539,929084,master only (1)
KWESIARTHUR_,,,.8461539,883755,master only (1)
PierreVLeBrun,.0290323,1240,.84375,751219,master only (1)
IAmSteveHarvey,.0092144,2062,.84375,4125412,master only (1)
okcthunder,0,79,.84375,2795748,master only (1)
J4CKMULL,.0758886,1041,.8431373,529358,master only (1)
EXOGlobal,.00453,883,.8431373,1193281,master only (1)
donnabrazile,.20017,2353,.8421053,663899,master only (1)
PodSaveAmerica,.1621622,999,.8421053,515131,master only (1)
om,.1309298,527,.8421053,1353927,master only (1)
khayadlanga,.1039057,1357,.8421053,535314,master only (1)
KP24,.0976059,543,.8421053,3990260,master only (1)
Reds,.005848,171,.8421053,867681,master only (1)
SAMCRO1968,,,.8421053,560572,master only (1)
discord,,,.8421053,1961969,master only (1)
1RealJoeyB,.0049486,2627,.8411215,978077,master only (1)
Leratokganyago,.0301147,2092,.8409091,1215365,master only (1)
adrianachechik,.0355191,1098,.84,743361,master only (1)
Giants,.0089928,556,.84,1863723,master only (1)
NHLFlames,.0050125,798,.8392857,630776,master only (1)
HoeZaay,.1974448,861,.8387097,1185340,master only (1)
dakotaz,.0106132,848,.8387097,1546221,master only (1)
LewisCapaldi,0,20,.8387097,1145272,master only (1)
motivate4sucess,.0046083,217,.8379052,586665,master only (1)
jamieoliver,.0080645,124,.8378378,6710862,master only (1)
manifestive,.0132159,1362,.8372093,1392221,master only (1)
juventusfcen,.0019145,1567,.8367347,1916562,master only (1)
ICCLive,0,3228,.8350515,1284315,master only (1)
Avalanche,.0055633,719,.8342857,526589,master only (1)
ShehuSani,.3390663,814,.8333333,1263023,master only (1)
_DigitalIndia,.3228782,542,.8333333,1348905,master only (1)
gmanewsbreaking,.3227991,443,.8333333,1520214,master only (1)
xtiandela,.2754137,846,.8333333,529440,master only (1)
LivingFoodz,.227345,1258,.8333333,526221,master only (1)
StateHouseKenya,.1882845,239,.8333333,957597,master only (1)
raufaregbesola,.1688312,308,.8333333,588365,master only (1)
Itslavanya,.1641221,262,.8333333,1101068,master only (1)
KellyannePolls,.1445783,249,.8333333,3209435,master only (1)
smkoneru,.1438597,285,.8333333,504982,master only (1)
Chinmayi,.1364205,799,.8333333,1042580,master only (1)
KimDotcom,.1353135,303,.8333333,733204,master only (1)
SethMacFarlane,.1285141,249,.8333333,14295829,master only (1)
iamhumayunsaeed,.1157025,121,.8333333,781121,master only (1)
rashidkhan_19,.1153846,52,.8333333,522285,master only (1)
rockyandmayur,.1149826,574,.8333333,1630087,master only (1)
Elif_Safak,.1136364,308,.8333333,1674510,master only (1)
TrevWall,.1111111,126,.8333333,604342,master only (1)
drdrew,.1006565,914,.8333333,2786898,master only (1)
HackedOffHugh,.0939597,149,.8333333,561646,master only (1)
anthonypadilla,.0921053,152,.8333333,2287360,master only (1)
ShireenMazari1,.0868762,541,.8333333,1644800,master only (1)
mermhart,.0840708,226,.8333333,2391076,master only (1)
nybooks,.0796064,1118,.8333333,2287716,master only (1)
TedRubin,.0772304,751,.8333333,532010,master only (1)
chipgaines,.0769231,65,.8333333,1061158,master only (1)
CloydRivers,.0743671,632,.8333333,1791765,master only (1)
robertherjavec,.0688525,305,.8333333,811690,master only (1)
RedmiIndia,.0650264,569,.8333333,596631,master only (1)
peteyorn,.0636364,330,.8333333,1317698,master only (1)
xtina,.0607735,181,.8333333,17042914,master only (1)
GreggJarrett,.060274,365,.8333333,609510,master only (1)
lionsdenkxip,.0599144,701,.8333333,2122328,master only (1)
iamtbotouch,.0569106,246,.8333333,905262,master only (1)
cristinafoxtv,.0555556,126,.8333333,580804,master only (1)
ArtBasel,.0544218,294,.8333333,737403,master only (1)
CarlyFiorina,.0540541,148,.8333333,686675,master only (1)
100Thieves,.0483871,372,.8333333,566585,master only (1)
ReallySwara,.048201,1473,.8333333,1018032,master only (1)
KennyHamilton,.046875,256,.8333333,1941739,master only (1)
smosh,.0458716,218,.8333333,2974908,master only (1)
desusnice,.0436364,550,.8333333,986704,master only (1)
EricTrump,.0423729,236,.8333333,3198803,master only (1)
Behzinga,.0416667,168,.8333333,1836836,master only (1)
cracked,.040305,918,.8333333,848747,master only (1)
dbrand,.0396825,126,.8333333,1423727,master only (1)
DesignMuseum,.0391236,639,.8333333,4326029,master only (1)
iHasCupquake,.0384615,182,.8333333,752902,master only (1)
CalvinHelin,.0369822,676,.8333333,630865,master only (1)
DashBerlin,.0346021,289,.8333333,552109,master only (1)
harto,.0323326,433,.8333333,1033044,master only (1)
LettersOfNote,.0315315,222,.8333333,624881,master only (1)
TheMandyMoore,.0295858,169,.8333333,2430276,master only (1)
DolanDark,.025641,39,.8333333,1598311,master only (1)
ZacharyLevi,.0254777,157,.8333333,697609,master only (1)
Vh1Supersonic,.0251572,477,.8333333,624285,master only (1)
CrawfordCollins,.0237389,337,.8333333,1124536,master only (1)
Hadithoftheday,.0229312,1003,.8333333,2167679,master only (1)
KELLYROWLAND,.0212766,235,.8333333,6946950,master only (1)
expo2020dubai,.0212766,141,.8333333,1116320,master only (1)
liamgallagher,.019544,307,.8333333,3378022,master only (1)
PearlThusi,.0194175,618,.8333333,2347332,master only (1)
OffsetYRN,.0192308,416,.8333333,2867130,master only (1)
therealredman,.0187793,213,.8333333,679776,master only (1)
aaroncarter,.0186335,161,.8333333,630122,master only (1)
HEELZiggler,.0172811,868,.8333333,2844877,master only (1)
ReekadoBanks,.0162866,307,.8333333,1197261,master only (1)
NYIslanders,.0152715,1768,.8333333,541147,master only (1)
ScuderiaFerrari,.0151515,396,.8333333,2583436,master only (1)
topislamicnet,.0145985,137,.8333333,624202,master only (1)
RuPaul,.0145278,413,.8333333,1426870,master only (1)
TG3II,.0144231,208,.8333333,737685,master only (1)
ASAPMOB,.0143678,348,.8333333,667358,master only (1)
ShannonSharpe,.0134953,741,.8333333,1146076,master only (1)
GordonRamsay,.013468,297,.8333333,7418230,master only (1)
Zenande_Mcfen,.0134228,298,.8333333,1008102,master only (1)
ColinCowherd,.0132939,677,.8333333,1488665,master only (1)
grav3yardgirl,.0130719,153,.8333333,849912,master only (1)
DHONIism,.0127226,393,.8333333,976334,master only (1)
FortniteBR,.0125392,319,.8333333,922584,master only (1)
TSM_Myth,.0121359,412,.8333333,2100642,master only (1)
Fender,.0119522,251,.8333333,665404,master only (1)
cinnamontoastk,.0116279,86,.8333333,3215581,master only (1)
TeannaTrump,.011236,89,.8333333,890538,master only (1)
NjwaLatif,.0097324,411,.8333333,1415997,master only (1)
shots,.0096154,208,.8333333,767827,master only (1)
RonKillings,.0093023,645,.8333333,1718973,master only (1)
Konami,.0092671,1187,.8333333,983297,master only (1)
francescalexxx,.0091324,657,.8333333,541801,master only (1)
BrooklynNets,.0061162,1308,.8333333,1106666,master only (1)
JennaLynnMeowri,.0060606,165,.8333333,614088,master only (1)
FoodPornsx,.0056022,357,.8333333,680032,master only (1)
blobyblo,.0054645,183,.8333333,2260007,master only (1)
nbcbrooklyn99,.0044053,681,.8333333,796875,master only (1)
HighDistortion,.0041841,239,.8333333,661964,master only (1)
IMDb,.0024301,823,.8333333,4510373,master only (1)
AngelaSimmons,0,159,.8333333,1249335,master only (1)
BrandonRowland,0,21,.8333333,681884,master only (1)
FaZeApex,0,29,.8333333,2473738,master only (1)
Radeon,0,175,.8333333,655925,master only (1)
SUBWAY,0,4,.8333333,2361976,master only (1)
moodvintage,0,264,.8333333,523353,master only (1)
AnkushLoveUAll,,,.8333333,513713,master only (1)
CuteEmergency,,,.8333333,10225157,master only (1)
DuceBaily,,,.8333333,958472,master only (1)
Obi_Obadike,,,.8333333,653888,master only (1)
SarahBaska,,,.8333333,505408,master only (1)
XboxP3,,,.8333333,683521,master only (1)
kizzabesigye1,,,.8333333,519648,master only (1)
namelesstv,,,.8333333,2025302,master only (1)
HermaineM,.0094017,2340,.8319672,684917,master only (1)
Kagaguhan,,,.8309859,663507,master only (1)
Nigella_Lawson,.0928433,517,.8301887,2675137,master only (1)
Pamaj,.0149701,1002,.8301887,1189919,master only (1)
TayeDiggs,.0748231,2967,.8292683,646307,master only (1)
KhuliChana,.0397287,1032,.8292683,795512,master only (1)
Suns,0,110,.8292683,1120115,master only (1)
41Strange,,,.8292683,1028710,master only (1)
FinMinIndia,.2767793,2782,.8285714,1965122,master only (1)
NITIAayog,.411967,1454,.8275862,1892583,master only (1)
GlblCtzn,.164306,1765,.8275862,524563,master only (1)
NBCTheVoice,.0015385,1950,.8269231,5325599,master only (1)
YouTube,.0401786,448,.8260869,72442193,matched (3)
LindseyPelas,.0213864,1356,.8260869,1143686,master only (1)
JenCarfagno,.0178117,786,.8260869,988217,master only (1)
lilpapivoni,.0158613,2711,.8260869,969624,master only (1)
ManUtd,.0044668,1791,.8260869,21935905,matched (3)
NetNobody,,,.8260869,2005003,master only (1)
abscbnsports,.0064668,1701,.8253968,1318460,master only (1)
hvgoenka,.1944075,751,.825,1574044,master only (1)
nntaleb,.0963046,893,.825,593850,master only (1)
Actor_Vijay,.039807,2487,.825,1088622,master only (1)
DonCheadle,.0346442,2136,.825,837786,master only (1)
Nickelodeon,.0107095,747,.825,3898336,master only (1)
esa,.0780632,1012,.8235294,1084475,master only (1)
incredibleindia,.0506667,375,.8235294,2442797,master only (1)
gregjames,.039886,351,.8235294,1633144,master only (1)
sonymusicindia,.0344086,465,.8235294,860523,master only (1)
RickyPDillon,.027027,222,.8235294,3787454,master only (1)
Ginger_Zee,.0200957,1045,.8235294,2336509,master only (1)
DaleJr,.0150463,864,.8235294,2534262,master only (1)
Crimsix,.0122699,489,.8235294,837473,master only (1)
LEGO_Group,.0056022,357,.8235294,697334,master only (1)
RacingPointF1,.0055096,363,.8235294,783117,master only (1)
ChampionsLeague,.0016322,1838,.8235294,28644258,matched (3)
baraju_SuperHit,.1407266,2615,.8225806,534237,master only (1)
utahjazz,.0109569,1369,.8222222,993686,master only (1)
SouthamptonFC,.0266075,451,.8214286,1203830,master only (1)
FootballFunnnys,.024961,641,.8214286,821030,master only (1)
QuoteBeauties,0,293,.8210526,1655001,master only (1)
CordeiroRick,.0359684,2530,.8208955,582244,master only (1)
JAYVERSACE,.0185811,592,.8205128,1528159,master only (1)
NetflixIndia,.0021119,947,.8205128,625467,master only (1)
smitaprakash,.2677126,1976,.82,790500,master only (1)
MercedesAMGF1,.0676328,828,.8196721,2575375,master only (1)
soniandtv,.3213257,694,.8181818,843955,master only (1)
USAID,.3155452,862,.8181818,759861,master only (1)
sherryrehman,.264107,1719,.8181818,1133371,master only (1)
RajatSharmaLive,.1527273,550,.8181818,5288041,master only (1)
_RavinderSingh_,.1277056,462,.8181818,1175662,master only (1)
Mike_IMC,.1146497,1256,.8181818,622297,master only (1)
PreetBharara,.0992126,635,.8181818,1319620,master only (1)
swastika24,.0970395,608,.8181818,605678,master only (1)
trevorgumbi,.0778947,475,.8181818,573074,master only (1)
XplodingUnicorn,.0669456,478,.8181818,1115041,master only (1)
oliviawilde,.0564516,248,.8181818,1775754,master only (1)
trishstratuscom,.052795,322,.8181818,1224692,master only (1)
CharlieDof93,.0469799,298,.8181818,598135,master only (1)
NYRangers,.045045,111,.8181818,1460833,master only (1)
iamcardib,.0406321,443,.8181818,11931340,master only (1)
JohnCleese,.0339213,737,.8181818,5738780,master only (1)
kj_fetishmodel,.0295139,576,.8181818,724315,master only (1)
SimplyAJ10,.0241228,456,.8181818,529301,master only (1)
Saints,.0224417,1114,.8181818,1536127,master only (1)
x_summers,.0150442,1130,.8181818,1240289,master only (1)
FBE,.014652,273,.8181818,899204,master only (1)
NickSwagyPYoung,.01417,494,.8181818,515382,master only (1)
anirudhofficial,.0122951,244,.8181818,7386097,master only (1)
DogBountyHunter,.010101,396,.8181818,662326,master only (1)
IntelGaming,.0085106,235,.8181818,816297,master only (1)
Natuky85,.0076433,2355,.8181818,521623,master only (1)
KicchaSudeep,.0021053,475,.8181818,2365705,master only (1)
Chargers,0,111,.8181818,891672,master only (1)
KatGraham,,,.8181818,1875389,master only (1)
Thelnteresting,0,277,.817757,1288792,master only (1)
SuperSportBlitz,.1062603,2428,.8165138,1248161,master only (1)
4669beaches,.0011723,1706,.8157895,538731,master only (1)
priyankac19,.1715328,1096,.8148148,1016491,master only (1)
TFLN,.0193527,2997,.8148148,3713006,master only (1)
TiwaSavage,.0150094,1066,.8148148,3997862,master only (1)
ShoMadjozi,.0041152,243,.8148148,595929,master only (1)
Buccaneers,.0034286,875,.8148148,847565,master only (1)
Rangers,0,15,.8148148,1438433,master only (1)
EPLBible,,,.8148148,674381,master only (1)
TrollFootball,.0378947,475,.8135593,1181901,master only (1)
DetroitRedWings,.0101266,790,.8135593,1244913,master only (1)
Greenpeace,.1849148,2466,.8125,1885399,master only (1)
loyisogola,.0315789,475,.8125,1081820,master only (1)
PredsNHL,.007874,2159,.8125,616254,master only (1)
DeviantArt,,,.8125,2159863,master only (1)
joshuawongcf,,,.8125,544422,master only (1)
AskPlayStation,,,.811828,1532332,master only (1)
JOEL9ONE,.0170068,882,.8113208,656487,master only (1)
sixers,.008008,999,.8108108,1894805,master only (1)
warriors,.004298,1396,.8108108,6480223,master only (1)
MbalulaFikile,.2431931,1616,.8095238,2095820,master only (1)
Karabo_Mokgoko,.0477889,1402,.8095238,1885484,master only (1)
WileyUK,,,.8095238,501061,master only (1)
cnnphilippines,,,.8090909,959494,master only (1)
IamMayorKun,.0181291,2758,.8089887,1100914,master only (1)
AuschwitzMuseum,.0112812,1241,.8088235,1025121,master only (1)
ochocinco,.0142959,2798,.8080808,3348475,master only (1)
PremiumTimesng,.1602694,2970,.8076923,1370831,master only (1)
SamChampion,.0715268,727,.8076923,534223,master only (1)
janemarielynch,.0697674,1892,.8076923,1784392,master only (1)
rgay,.0287278,731,.8076923,707739,master only (1)
Censor,.0111732,179,.8076923,1349389,master only (1)
_PowerOfEXOLs,,,.8076923,652219,master only (1)
honigstein,,,.8076923,502653,master only (1)
MAS,,,.8070176,1775131,master only (1)
RanaAyyub,.1135574,1726,.8064516,1114105,master only (1)
FIFAWWC,.0311111,2025,.8064516,851858,master only (1)
EmpireFOX,.0017668,566,.8064516,1476272,master only (1)
ARYNEWSOFFICIAL,.3171826,2229,.80625,2600485,master only (1)
sheetz,,,.80625,521064,master only (1)
RealDLHughley,.1188679,2650,.8051948,523672,master only (1)
ForbesTech,.1755167,3145,.8048781,2695775,master only (1)
Lin_Manuel,.0244565,1104,.8048781,3142782,master only (1)
ahmednasirlaw,.1390959,2013,.8043478,967947,master only (1)
pizzahut,,,.8043478,1627231,master only (1)
MsAbigailMac,.0197425,1165,.8039216,544095,master only (1)
PapaJohns,,,.8039216,633818,master only (1)
yemialadee,,,.8035714,510697,master only (1)
ManCity,.0049041,2243,.8032787,7951287,master only (1)
MattHDGamer,.0027816,1438,.8030303,804747,master only (1)
REALLlFEHEROES,0,91,.8030303,568426,master only (1)
ntvkenya,.0656934,548,.8026756,2495965,master only (1)
smolAnimqls,0,47,.8017241,890879,master only (1)
cutelmgs,.005291,189,.8016878,621393,master only (1)
UNICEFIndia,.6321678,715,.8,918476,master only (1)
SinghLions,.5389611,308,.8,1557850,master only (1)
adventuregirl,.4666667,75,.8,1198758,master only (1)
FRANCE24,.4363852,2523,.8,3390167,master only (1)
davidkau1,.3131749,463,.8,804333,master only (1)
NIMHgov,.3055556,360,.8,1173355,master only (1)
mymalishka,.2989418,378,.8,1353813,master only (1)
IrfanPathan,.2677165,127,.8,5000735,master only (1)
PandaJay,.2464539,564,.8,517895,master only (1)
MikaSingh,.2314815,324,.8,4202314,master only (1)
Shankar_Live,.2,115,.8,2324436,master only (1)
NSF,.173913,207,.8,1192757,master only (1)
ShatruganSinha,.1679688,256,.8,689578,master only (1)
AUThackeray,.153481,632,.8,2479503,master only (1)
TheBanat,.1210526,190,.8,948697,master only (1)
sapanv,.1126761,213,.8,1624404,master only (1)
DeepakChopra,.1120332,723,.8,3287179,master only (1)
Matthiasiam,.1071429,28,.8,509220,master only (1)
varusarath,.1069519,187,.8,1250609,master only (1)
DepEd_PH,.0971223,278,.8,3651534,master only (1)
loosewomen,.0951557,578,.8,656131,master only (1)
TheDeenShow,.0901961,255,.8,1024417,master only (1)
gmanews_sports,.0817844,269,.8,858174,master only (1)
Nicolette_Shea,.0817717,587,.8,2289119,master only (1)
MBawumia,.0793651,63,.8,738749,master only (1)
toddcarey,.0791367,139,.8,1830250,master only (1)
goonj,.0718232,181,.8,1034727,master only (1)
MrJamesMay,.0697674,43,.8,3127009,master only (1)
TinieTempah,.0697115,416,.8,1754101,master only (1)
joerogan,.0689655,290,.8,6068268,master only (1)
Vangsness,.0642002,919,.8,640923,master only (1)
DrunkenTigerJK,.0630769,650,.8,557914,master only (1)
_beadel,.0614035,114,.8,600415,master only (1)
yunamusic,.0603015,199,.8,2482872,master only (1)
chrishoy,.0598291,234,.8,688392,master only (1)
JayMcGuiness,.059322,118,.8,757233,master only (1)
therealJuliaAnn,.0592593,405,.8,579821,master only (1)
MettaWorld37,.058642,324,.8,660238,master only (1)
JozyAltidore,.058296,223,.8,906939,master only (1)
GWirjawan,.0549451,91,.8,1050174,master only (1)
TheBorisBecker,.0546624,311,.8,683948,master only (1)
MegsDeAngelis,.0527778,360,.8,1959543,master only (1)
Tobjizzle,.0507246,138,.8,1951777,master only (1)
howiemandel,.0503282,457,.8,824131,master only (1)
wyclef,.05,80,.8,3948933,master only (1)
MissyXMartinez,.0470588,340,.8,547768,master only (1)
BeNiceNatasha,.0422886,402,.8,605002,master only (1)
thenoelmiller,.0421053,190,.8,771370,master only (1)
raimasen,.0418605,215,.8,1284611,master only (1)
IndianFootball,.0395257,1012,.8,542152,master only (1)
FrankIero,.0394089,203,.8,692091,master only (1)
TonyRobbins,.0388601,386,.8,3166051,master only (1)
hopesolo,.0384615,260,.8,1185271,master only (1)
somizi,.0373832,214,.8,2003877,master only (1)
BenPhillipsUK,.0373444,241,.8,654185,master only (1)
NASAEarth,.0373002,563,.8,1544054,master only (1)
DharmaMovies,.0368098,489,.8,4868188,master only (1)
ShirleySetia,.035461,141,.8,1388084,master only (1)
mariolopezviva,.0346232,491,.8,1397550,master only (1)
SETIInstitute,.0342772,671,.8,701028,master only (1)
DeRayDavis,.0342246,935,.8,848078,master only (1)
marshmellomusic,.0326797,153,.8,2268315,master only (1)
DGreen_14,.0298507,201,.8,624459,master only (1)
Olympics,.0295455,440,.8,6126054,master only (1)
SheRatesDogs,.0292398,171,.8,514789,master only (1)
cesc4official,.0277778,216,.8,10020120,master only (1)
Vikkstar123,.0263158,228,.8,2193416,master only (1)
BombayBicycle,.025974,231,.8,733707,master only (1)
melissafumero,.0255102,196,.8,621172,master only (1)
parksandrecnbc,.0248963,241,.8,703471,master only (1)
IamReminisce,.0245098,204,.8,791628,master only (1)
DangeRussWilson,.0227273,176,.8,5493927,master only (1)
Mythical,.0224719,178,.8,849774,master only (1)
BenAndBenMusic,.0209205,239,.8,975764,master only (1)
thatsbellayt,.0197183,355,.8,611787,master only (1)
ericprydz,.0192719,467,.8,922071,master only (1)
KianAndJc,.0185185,108,.8,1277168,master only (1)
KevinHart4real,.0182482,274,.8,36328034,matched (3)
Wes10,.0176991,113,.8,644366,master only (1)
Interscope,.0176322,1191,.8,770853,master only (1)
TRINArockstarr,.0157171,1018,.8,2270156,master only (1)
PlayHearthstone,.0152672,131,.8,867507,master only (1)
OMGitsAliA,.0150943,265,.8,2487308,master only (1)
codyko,.0148148,135,.8,1817428,master only (1)
yvonnenelsongh,.0147601,271,.8,1435166,master only (1)
direklauren,.0136986,73,.8,610848,master only (1)
TwitterMovies,.0128205,234,.8,7003678,master only (1)
HIDEO_KOJIMA_EN,.0124178,1369,.8,2915127,master only (1)
McLarenF1,.0123457,729,.8,1927828,master only (1)
