account_handle,COVID_tweet,total_tweets_from_feb1_to_may30,perc_en,max_followers,merged_top100
mreazi,0.0109356,1646,0.7647059,1544929,master only (1)
JennyMcCarthy,0.0059524,1008,0.7647059,1335963,master only (1)
KontrolFreek,0,435,0.7647059,1002665,master only (1)
moby_dickhead,,,0.7647059,941309,master only (1)
winterVerry1230,,,0.7647059,818613,master only (1)
Aruwba,0.0045455,220,0.76,607248,master only (1)
paul_steele,,,0.76,680891,master only (1)
BunnyAyu,,,0.7586207,704550,master only (1)
XavierWoodsPhD,,,0.7586207,736156,master only (1)
NazBaloch_,0.392,125,0.75,1542716,master only (1)
Avaaz,0.2887538,329,0.75,781461,master only (1)
shanvisrivastav,0.2307692,39,0.75,609744,master only (1)
dhayaalagiri,0.1775701,107,0.75,628847,master only (1)
arjunk26,0.1666667,60,0.75,6228664,master only (1)
JennaUshkowitz,0.1566265,249,0.75,821993,master only (1)
KamiAkmal23,0.1377245,167,0.75,1274351,master only (1)
jigneshmevani80,0.1289256,605,0.75,731171,master only (1)
ImranIsmailPTI,0.1204819,166,0.75,596563,master only (1)
inecnigeria,0.1081081,111,0.75,1551075,master only (1)
abishmathew,0.1,90,0.75,1465299,master only (1)
mainedcm,0.097561,164,0.75,5802383,master only (1)
JessicaNkosi,0.0771429,350,0.75,1177242,master only (1)
hollymadison,0.075,80,0.75,1241179,master only (1)
pokwang27,0.0746269,335,0.75,2609519,master only (1)
allisimpson,0.0655738,61,0.75,1348001,master only (1)
BrianODriscoll,0.0625,112,0.75,974441,master only (1)
RealMichelleW,0.0625,112,0.75,823620,master only (1)
theRealKiyosaki,0.0606061,462,0.75,1379007,master only (1)
Gen_VKSingh,0.0571429,70,0.75,1654324,master only (1)
justsanaa,0.0571429,280,0.75,1680602,master only (1)
geniebouchard,0.0526316,133,0.75,1703765,master only (1)
DrJeffersnBoggs,0.0480392,1020,0.75,594782,master only (1)
EltonCastee,0.0444444,90,0.75,647995,master only (1)
iamsofiaandres,0.0441176,136,0.75,1669380,master only (1)
questlove,0.0435127,1264,0.75,3483367,master only (1)
iTIGERSHROFF,0.0432099,162,0.75,4270455,master only (1)
BRANDONWARDELL,0.0416667,24,0.75,627770,master only (1)
TheRealRyanHiga,0.0416667,96,0.75,1970008,master only (1)
gracehelbig,0.0414201,169,0.75,1293420,master only (1)
CaptainSparklez,0.0408163,49,0.75,4539226,master only (1)
SaffronBarker,0.037594,133,0.75,546136,master only (1)
LilReese300,0.0361446,83,0.75,955300,master only (1)
TTLYTEALA,0.0359281,167,0.75,1875043,master only (1)
McQueen,0.0353982,339,0.75,1880654,master only (1)
vitorbelfort,0.0344828,116,0.75,1510103,master only (1)
JanelleMonae,0.0336788,386,0.75,1220674,master only (1)
Abby_Lee_Miller,0.0336538,208,0.75,711666,master only (1)
LindseyStirling,0.0333333,150,0.75,543600,master only (1)
NikitaDragun,0.031339,351,0.75,1369222,master only (1)
Sheridansmith1,0.0292887,239,0.75,688013,master only (1)
_ColeBennett_,0.0291262,103,0.75,778754,master only (1)
gavinthomas,0.027027,37,0.75,522876,master only (1)
MaryseMizanin,0.0265152,264,0.75,1007989,master only (1)
SoVeryBritish,0.0265152,264,0.75,4019448,master only (1)
ArmaanMalik22,0.0260181,884,0.75,1074772,master only (1)
chris_kammy,0.0258621,116,0.75,1776434,master only (1)
lenatheplug,0.0244755,286,0.75,1096798,master only (1)
MissRBaller,0.0225564,133,0.75,547888,master only (1)
HollyGShore,0.0215827,278,0.75,1681411,master only (1)
KeralaBlasters,0.0208333,432,0.75,1839033,master only (1)
SkyDigg4,0.02,250,0.75,583991,master only (1)
DUALIPA,0.0183486,218,0.75,4506626,master only (1)
ELgh_,0.0183099,1420,0.75,1133599,master only (1)
LaraLeaTrump,0.0178571,112,0.75,827912,master only (1)
RoosterTeeth,0.0169713,766,0.75,1067825,master only (1)
ericnamofficial,0.0168269,416,0.75,1272464,master only (1)
MaineAlden16,0.016129,124,0.75,775570,master only (1)
KidCudi,0.0149502,602,0.75,2235637,master only (1)
drayamichele,0.0147783,203,0.75,694034,master only (1)
lauramarano,0.0147493,339,0.75,1865927,master only (1)
EdgeRatedR,0.0142857,70,0.75,1243990,master only (1)
madhankarky,0.0141509,212,0.75,1316052,master only (1)
CurrenSy_Spitta,0.0090226,665,0.75,984633,master only (1)
NeNeLeakes,0.0082305,243,0.75,1963950,master only (1)
MrBeastYT,0.0079365,126,0.75,5578328,master only (1)
IamKingPromise,0.0075888,2899,0.75,742553,master only (1)
colortheory,0.0074349,269,0.75,2407724,master only (1)
emartineeez,0.007335,409,0.75,780858,master only (1)
dixiedamelio,0.007335,818,0.75,1286282,master only (1)
jonbellion,0,2,0.75,1675459,master only (1)
FloydMayweather,0,35,0.75,7920978,master only (1)
RVsmtown,0,61,0.75,2337499,master only (1)
JohnScarce,0,65,0.75,980262,master only (1)
chaseelliott,0,81,0.75,849657,master only (1)
FaZeBlaze,0,90,0.75,1526246,master only (1)
TheBethPhoenix,0,136,0.75,927496,master only (1)
MyJaps,0,193,0.75,2023851,master only (1)
TaylorMadeGolf,0,198,0.75,520511,master only (1)
143redangel,,,0.75,12073978,master only (1)
AB84,,,0.75,1679027,master only (1)
ActorLeeMinHo,,,0.75,2898961,master only (1)
AdrienneMaloof,,,0.75,587281,master only (1)
AMB_A_Mohammed,,,0.75,681524,master only (1)
atulkasbekar,,,0.75,956241,master only (1)
BigTiggerShow,,,0.75,514341,master only (1)
Bungie,,,0.75,2659209,master only (1)
ceracoat,,,0.75,893798,master only (1)
DeepestMsg,,,0.75,577977,master only (1)
F1abraham,,,0.75,1217237,master only (1)
FaZeAdapt,,,0.75,2689366,master only (1)
GarethCliff,,,0.75,1972966,master only (1)
iamlakshmirai,,,0.75,1780880,master only (1)
joe_weller_,,,0.75,1442005,master only (1)
johnnyorlando,,,0.75,942302,master only (1)
JuicePromos,,,0.75,814416,master only (1)
karanjohar,,,0.75,17233729,master only (1)
kikusharda,,,0.75,896240,master only (1)
LDShadowLady,,,0.75,671102,master only (1)
lesbicaart,,,0.75,536657,master only (1)
LiamPayne,,,0.75,32970892,matched (3)
LoriGreiner,,,0.75,1891714,master only (1)
Mario_Falcone,,,0.75,792524,master only (1)
MieshaTate,,,0.75,844299,master only (1)
mimichakraborty,,,0.75,799740,master only (1)
official2baba,,,0.75,2835751,master only (1)
officialTIMYAP,,,0.75,1465482,master only (1)
OYERJALOK,,,0.75,704849,master only (1)
ParineetiChopra,,,0.75,13644156,master only (1)
phynofino,,,0.75,1404272,master only (1)
PPerezDaily,,,0.75,874536,master only (1)
RaviShastriOfc,,,0.75,937457,master only (1)
robhuebel,,,0.75,542201,master only (1)
Rylan,,,0.75,1626372,master only (1)
SabrinaAnnLynn,,,0.75,1435224,master only (1)
schaalyahya,,,0.75,885835,master only (1)
Sethrogen,,,0.75,8413718,master only (1)
skylarclouds,,,0.75,639741,master only (1)
SofiaVergara,,,0.75,8921298,master only (1)
stormzy,,,0.75,1404703,master only (1)
TonyKanaan,,,0.75,649716,master only (1)
TrueKofi,,,0.75,2249877,master only (1)
tumisole,,,0.75,526862,master only (1)
ZonkeMusic,,,0.75,850078,master only (1)
SeanMaxwell,,,0.7482517,537893,master only (1)
BobOngHugots,0.0013219,3026,0.7445256,756913,master only (1)
deborahvanessa7,0.0254201,2321,0.7435898,739544,master only (1)
padillabela,,,0.7435898,1262029,master only (1)
cricketaakash,0.136062,904,0.7419355,3122170,master only (1)
abhisar_sharma,,,0.74,931152,master only (1)
khushsundar,,,0.74,1312229,master only (1)
ntvuganda,,,0.7393365,991362,master only (1)
dino_melaye,,,0.7391304,1678828,master only (1)
HeyBuckHey,,,0.7391304,522628,master only (1)
HRWEU,0.0959052,1856,0.7368421,741297,master only (1)
realmadriden,,,0.7368421,11363200,master only (1)
wearePhat,,,0.7368421,1140773,master only (1)
FakeTaxi,0.0689655,232,0.7352941,524971,master only (1)
HenshawKate,,,0.7350746,691306,master only (1)
danielmarven,,,0.7346154,658456,master only (1)
beccafrica,0.0250501,1996,0.7333333,909048,master only (1)
ActorVijayFC,,,0.7333333,505182,master only (1)
imanthonyreeves,,,0.7333333,682771,master only (1)
KimKardashian,,,0.7333333,64682876,matched (3)
DJZinhle,,,0.7307692,2934502,master only (1)
trailblazers,,,0.7297297,1296874,master only (1)
johndumelo1,0.0165563,1208,0.7272727,1111049,master only (1)
lisarinna,0.015873,252,0.7272727,594258,master only (1)
AliZafarsays,,,0.7272727,2555508,master only (1)
ayushmannk,,,0.7272727,5429589,master only (1)
Callux,,,0.7272727,1209210,master only (1)
ericbolling,,,0.7272727,1170332,master only (1)
IskoMoreno,,,0.7272727,675776,master only (1)
ORIGINPCCEO,,,0.7272727,520464,master only (1)
Tinashe,,,0.7272727,1033062,master only (1)
tinch,,,0.7272727,722422,master only (1)
TitaniaMcGrath,,,0.7272727,516149,master only (1)
RexChapman,,,0.7270955,739843,master only (1)
LuloCafe,0.1716575,2371,0.7254902,548986,master only (1)
BettyMKyallo,,,0.7222222,790220,master only (1)
gabcake,,,0.7222222,1268592,master only (1)
AlfredoFlores,,,0.71875,2536055,master only (1)
MalalaFund,0.1651786,224,0.7142857,654950,master only (1)
ThisisDavina,0.0608,625,0.7142857,2744932,master only (1)
taapsee,0.0384615,234,0.7142857,4106778,master only (1)
charlieputh,0.0269058,223,0.7142857,3160732,master only (1)
scooterbraun,0.0183028,601,0.7142857,3871611,master only (1)
anakarylle,0.0160714,560,0.7142857,4243406,master only (1)
Kid_Ink,0.0150376,266,0.7142857,1058892,master only (1)
WWE_MandyRose,0.0064103,468,0.7142857,607226,master only (1)
9xmHaqSe,,,0.7142857,1734905,master only (1)
AlexaBliss_WWE,,,0.7142857,1349138,master only (1)
anusuyakhasba,,,0.7142857,1069870,master only (1)
BajpayeeManoj,,,0.7142857,1084194,master only (1)
bonifacemwangi,,,0.7142857,1515194,master only (1)
chrisbosh,,,0.7142857,2840661,master only (1)
CPBlr,,,0.7142857,928719,master only (1)
Deadspin,,,0.7142857,1037956,master only (1)
deshaunwatson,,,0.7142857,1356364,master only (1)
DJXCLUSIVE,,,0.7142857,772674,master only (1)
DrAmalinaBakri,,,0.7142857,637148,master only (1)
GavinFree,,,0.7142857,844968,master only (1)
ijustine,,,0.7142857,1796807,master only (1)
iStan69,,,0.7142857,549304,master only (1)
jacobsartorius,,,0.7142857,1606619,master only (1)
jessicacitifm,,,0.7142857,504653,master only (1)
LakshmiManchu,,,0.7142857,1476260,master only (1)
Lyricist_Vivek,,,0.7142857,531066,master only (1)
MiniLaddd,,,0.7142857,1689653,master only (1)
MsLeaSalonga,,,0.7142857,5542594,master only (1)
NomzamoMbatha,,,0.7142857,1886676,master only (1)
rashmigautam27,,,0.7142857,655166,master only (1)
Razer,,,0.7142857,3295452,master only (1)
samini_dagaati,,,0.7142857,1401241,master only (1)
SanjeevKapoor,,,0.7142857,2223896,master only (1)
Sweasy26,,,0.7142857,686906,master only (1)
TypicalGamer,,,0.7142857,850583,master only (1)
UEFAEURO,,,0.7142857,1504358,master only (1)
willne,,,0.7142857,904877,master only (1)
ItsMainaKageni,,,0.7105263,737400,master only (1)
lindahoguttu,,,0.7088608,521266,master only (1)
KailLowry,,,0.7083333,1447058,master only (1)
annecurtissmith,,,0.7058824,13324598,master only (1)
M_Lekhi,,,0.7058824,1698210,master only (1)
UmarKhalidJNU,,,0.7058824,636348,master only (1)
amitmalviya,,,0.7045454,508100,master only (1)
iamdesibanks,,,0.7039474,558654,master only (1)
moflavadj,,,0.7039474,696234,master only (1)
_sayema,,,0.7037037,835913,master only (1)
KendraLust,,,0.7037037,1115332,master only (1)
TajinderBagga,,,0.7018633,669995,master only (1)
iamkarendavila,0.3017341,865,0.7,3560553,master only (1)
IsibayaMzansi,0.0087719,912,0.7,518877,master only (1)
becauseofV95,0,182,0.7,682643,master only (1)
davidbanner,,,0.7,699333,master only (1)
feliciaday,,,0.7,2764421,master only (1)
Four_Pins,,,0.7,616491,master only (1)
GuillemBalague,,,0.7,1054405,master only (1)
iam_Davido,,,0.7,5771598,master only (1)
iownjd,,,0.7,948518,master only (1)
KaizerChiefs,,,0.7,1832159,master only (1)
lildurk,,,0.7,3958270,master only (1)
MsJoseline,,,0.7,1221062,master only (1)
OfficialWaje,,,0.7,545647,master only (1)
RealGDT,,,0.7,1971612,master only (1)
TandonRaveena,,,0.7,2001731,master only (1)
ValeNappi,,,0.7,715436,master only (1)
Shimza01,,,0.6973684,825190,master only (1)
KTRTRS,0.1416431,1765,0.6969697,2350384,master only (1)
vennelakishore,,,0.6956522,1662342,master only (1)
jedmadela,0.021978,364,0.6923077,2736534,master only (1)
Bhuvan_Bam,,,0.6923077,3156848,master only (1)
jascurtissmith,,,0.6923077,2524184,master only (1)
KSLibraryGirl,,,0.6923077,605112,master only (1)
meralco,,,0.69,2188929,master only (1)
anuragkashyap72,,,0.6875,882701,master only (1)
jugsjugsjugs,,,0.6875,3118914,master only (1)
markschlereth,,,0.6875,609692,master only (1)
Bmore_horny,,,0.6873278,805553,master only (1)
ArchDaily,,,0.6851852,1731406,master only (1)
MwalimChurchill,0.038961,924,0.6842105,616673,master only (1)
IIKHUNE_32_16,,,0.6842105,1184407,master only (1)
AssReFocus,,,0.6828194,671620,master only (1)
pasocash,,,0.6818182,501688,master only (1)
Dremodrizzy,,,0.6774194,697911,master only (1)
_YogendraYadav,,,0.6764706,1529456,master only (1)
NICKMERCS,,,0.6764706,1234673,master only (1)
thenanaaba,,,0.6761905,759575,master only (1)
SenRehmanMalik,,,0.675,683944,master only (1)
marvisirmed,,,0.6734694,512841,master only (1)
raffytima,0.3522013,318,0.6666667,575756,master only (1)
LouiseAThompson,0.1530612,98,0.6666667,541616,master only (1)
SunielVShetty,0.1422764,246,0.6666667,794081,master only (1)
zsazsapadilla,0.0973282,524,0.6666667,1493491,master only (1)
RabiaAnumm,0.0954545,220,0.6666667,1541925,master only (1)
ManishPaul03,0.0861057,511,0.6666667,647145,master only (1)
MarcuscollinsUK,0.084507,355,0.6666667,589760,master only (1)
kartikmurali,0.0833333,168,0.6666667,667624,master only (1)
EnesKanter,0.0730659,698,0.6666667,508465,master only (1)
WulanGuritno,0.0708661,381,0.6666667,1783803,master only (1)
LisaVanderpump,0.0699301,143,0.6666667,1829594,master only (1)
MohaJichoPevu,0.0465116,215,0.6666667,1188266,master only (1)
Swannyg66,0.0410959,146,0.6666667,930820,master only (1)
mulaney,0.039627,429,0.6666667,1298852,master only (1)
subhashreesotwe,0.0394737,228,0.6666667,1025405,master only (1)
Twilight,0.0337079,89,0.6666667,1260596,master only (1)
Preston,0.02,100,0.6666667,1780898,master only (1)
ericandre,0.0181818,110,0.6666667,632638,master only (1)
shanedawson,0.017094,234,0.6666667,9992265,master only (1)
mrsayudewi,0.0126582,158,0.6666667,4198764,master only (1)
FaZeKay,0.0119048,84,0.6666667,551206,master only (1)
charlidamelio,0.0116959,1197,0.6666667,1805640,master only (1)
JJWatt,0.0114286,350,0.6666667,5594016,master only (1)
giroditalia,0.0113208,265,0.6666667,702268,master only (1)
sophiedee,0.010101,198,0.6666667,960773,master only (1)
VeraWang,0.0100503,199,0.6666667,851350,master only (1)
cassieclare,0.0042373,236,0.6666667,929360,master only (1)
tylerthecreator,0,64,0.6666667,8595384,master only (1)
shinkaimakoto,0,74,0.6666667,750765,master only (1)
EvounaMalick,0,89,0.6666667,634985,master only (1)
1future,0,134,0.6666667,6122432,master only (1)
2niteFlavour,,,0.6666667,864188,master only (1)
Actor_Vivek,,,0.6666667,3654181,master only (1)
actorkaruna,,,0.6666667,962206,master only (1)
actorramya,,,0.6666667,1498559,master only (1)
adah_sharma,,,0.6666667,1174532,master only (1)
AdnanSamiLive,,,0.6666667,677003,master only (1)
Adrian_ElTitan,,,0.6666667,1994226,master only (1)
ajaydevgn,,,0.6666667,12630240,master only (1)
ajinkyarahane88,,,0.6666667,5780660,master only (1)
alaindebotton,,,0.6666667,870620,master only (1)
Alaska5000,,,0.6666667,575214,master only (1)
Ali_Sweeney,,,0.6666667,638344,master only (1)
alyandaj,,,0.6666667,608790,master only (1)
ameesha_patel,,,0.6666667,4326330,master only (1)
amirkingkhan,,,0.6666667,2159369,master only (1)
anthonyjeselnik,,,0.6666667,1229505,master only (1)
archosphere,,,0.6666667,1325076,master only (1)
arunvijayno1,,,0.6666667,1610301,master only (1)
ashleytisdale,,,0.6666667,13021709,master only (1)
ayeshacurry,,,0.6666667,965500,master only (1)
AzharAli_,,,0.6666667,1726372,master only (1)
baileymay,,,0.6666667,793351,master only (1)
benedict_cua,,,0.6666667,590960,master only (1)
benjaminbruce,,,0.6666667,508279,master only (1)
Benny_Hinn,,,0.6666667,619017,master only (1)
bep,,,0.6666667,4921539,master only (1)
Bhavna__B,,,0.6666667,808258,master only (1)
billyraycyrus,,,0.6666667,1620353,master only (1)
boxervijender,,,0.6666667,3867240,master only (1)
camanpour,,,0.6666667,2997374,master only (1)
CatelynnLowell,,,0.6666667,1399438,master only (1)
CodySimpson,,,0.6666667,7299006,master only (1)
ColbyBrock,,,0.6666667,937124,master only (1)
coleswindell,,,0.6666667,702314,master only (1)
culombianas1,,,0.6666667,565907,master only (1)
CyrilRamaphosa,,,0.6666667,1004216,master only (1)
defjam,,,0.6666667,979913,master only (1)
DeMarcusWare,,,0.6666667,806757,master only (1)
DhivyaDharshini,,,0.6666667,2140140,master only (1)
dprincessmaja,,,0.6666667,1932244,master only (1)
DrakeBell,,,0.6666667,4599924,master only (1)
dulQuer,,,0.6666667,1832925,master only (1)
earlxsweat,,,0.6666667,2226742,master only (1)
EdaraBabyG,,,0.6666667,801511,master only (1)
emrata,,,0.6666667,1520151,master only (1)
evagolinger,,,0.6666667,547830,master only (1)
eyehinakhan,,,0.6666667,624576,master only (1)
fahadmustafa26,,,0.6666667,1955665,master only (1)
followjyp,,,0.6666667,946757,master only (1)
Fred08oficial,,,0.6666667,500590,master only (1)
FrencHMonTanA,,,0.6666667,2970005,master only (1)
GautamGambhir,,,0.6666667,10375828,master only (1)
GazGShore,,,0.6666667,2380945,master only (1)
genesimmons,,,0.6666667,899501,master only (1)
GeoffLRamsey,,,0.6666667,566285,master only (1)
GGYOUNGBOY,,,0.6666667,2431993,master only (1)
gorillaz,,,0.6666667,853318,master only (1)
gurruchoudhary,,,0.6666667,1633986,master only (1)
HilaKleinH3,,,0.6666667,957901,master only (1)
HiThisIsViy,,,0.6666667,562273,master only (1)
iamdbanj,,,0.6666667,3126656,master only (1)
IAMSUMMERWALKER,,,0.6666667,942328,master only (1)
iloveruffag,,,0.6666667,3053182,master only (1)
imchancesutton,,,0.6666667,569874,master only (1)
iRuntown,,,0.6666667,719851,master only (1)
isaiahrashad,,,0.6666667,505079,master only (1)
jakemiller,,,0.6666667,572264,master only (1)
JamesArthur23,,,0.6666667,2212818,master only (1)
Japonhd,,,0.6666667,573416,master only (1)
jaytatum0,,,0.6666667,538764,master only (1)
JensonButton,,,0.6666667,2898869,master only (1)
JonnyBones,,,0.6666667,2316562,master only (1)
jordynwoods,,,0.6666667,761652,master only (1)
JPGaultier,,,0.6666667,1541485,master only (1)
jumblejim,,,0.6666667,987449,master only (1)
JustineSkye,,,0.6666667,514020,master only (1)
KALIUCHIS,,,0.6666667,624595,master only (1)
kaseykahne,,,0.6666667,976196,master only (1)
katya_zamo,,,0.6666667,701101,master only (1)
KellyOsbourne,,,0.6666667,3643215,master only (1)
Khunnie0624,,,0.6666667,7085413,master only (1)
KuamiEugene,,,0.6666667,600088,master only (1)
LachlanYT,,,0.6666667,1174710,master only (1)
Lance210,,,0.6666667,852564,master only (1)
LeaMichele,,,0.6666667,4615129,master only (1)
LEVIS,,,0.6666667,776803,master only (1)
Lj_era8,,,0.6666667,677209,master only (1)
LootLove,,,0.6666667,703751,master only (1)
LucasDigne,,,0.6666667,611159,master only (1)
MaksimC,,,0.6666667,633698,master only (1)
MalTamanAnggrek,,,0.6666667,692569,master only (1)
MamataOfficial,,,0.6666667,4020518,master only (1)
MarcAnthony,,,0.6666667,11361612,master only (1)
Maria_Memon,,,0.6666667,1269889,master only (1)
MCONLEY10,,,0.6666667,530680,master only (1)
meherbokhari,,,0.6666667,1465405,master only (1)
MI_Abaga,,,0.6666667,1619789,master only (1)
missfree,,,0.6666667,667848,master only (1)
MonicaLewinsky,,,0.6666667,780099,master only (1)
mrjaymanuel,,,0.6666667,1167099,master only (1)
mtvema,,,0.6666667,1187917,master only (1)
MusicThaman,,,0.6666667,1420767,master only (1)
NaomiCampbell,,,0.6666667,707193,master only (1)
NaomiWWE,,,0.6666667,1145042,master only (1)
Nor4Danish,,,0.6666667,1986638,master only (1)
P9Ashwini,,,0.6666667,653474,master only (1)
PatrickMahomes,,,0.6666667,1159700,master only (1)
PAULVANDYK,,,0.6666667,1272023,master only (1)
PhCHED,,,0.6666667,878870,master only (1)
pranitasubhash,,,0.6666667,823911,master only (1)
PrinceRoyce,,,0.6666667,6543430,master only (1)
R_Roddy_Piper,,,0.6666667,697967,master only (1)
RahulGandhi,,,0.6666667,13159284,master only (1)
RailMinIndia,,,0.6666667,4956382,master only (1)
RajkummarRao,,,0.6666667,802374,master only (1)
realsarathkumar,,,0.6666667,1010339,master only (1)
ReginaCassandra,,,0.6666667,943095,master only (1)
Rick_Bayless,,,0.6666667,1013898,master only (1)
RimaFakih,,,0.6666667,1637949,master only (1)
rio_raj,,,0.6666667,998331,master only (1)
RusevBUL,,,0.6666667,752989,master only (1)
saabmagalona,,,0.6666667,1259682,master only (1)
samsmith,,,0.6666667,8284960,master only (1)
sejutatemanid,,,0.6666667,689167,master only (1)
sergeibaka,,,0.6666667,930519,master only (1)
Snowden,,,0.6666667,4217248,master only (1)
StarMaa,,,0.6666667,841861,master only (1)
TeamLiquid,,,0.6666667,595070,master only (1)
TheCUTCH22,,,0.6666667,995221,master only (1)
thegreatkhalid,,,0.6666667,4667096,master only (1)
thejaylonsmith,,,0.6666667,585611,master only (1)
thetanmay,,,0.6666667,6668393,master only (1)
TheVillaSomalia,,,0.6666667,543694,master only (1)
ThisIsDSP,,,0.6666667,4133000,master only (1)
TiaMowry,,,0.6666667,1973938,master only (1)
tiwarymanoj,,,0.6666667,2856746,master only (1)
TopDawgEnt,,,0.6666667,525865,master only (1)
TurnbullMalcolm,,,0.6666667,986363,master only (1)
Varun_dvn,,,0.6666667,11230749,master only (1)
vibeDialetos,,,0.6666667,701044,master only (1)
vikranth_offl,,,0.6666667,588814,master only (1)
vishnu_dir,,,0.6666667,647582,master only (1)
WilliamsRuto,,,0.6666667,2530487,master only (1)
WipeHomophobia,,,0.6666667,757837,master only (1)
WWEGraves,,,0.6666667,501267,master only (1)
yousaf1788,,,0.6666667,539444,master only (1)
yuzi_chahal,,,0.6666667,1627133,master only (1)
ZachBoychuk,,,0.6666667,897788,master only (1)
smritiirani,,,0.6632653,11086993,master only (1)
sambitswaraj,,,0.6585366,4456035,master only (1)
ASRomaEN,,,0.65625,573208,master only (1)
PAPPYKOJO,,,0.6557377,739278,master only (1)
benjyfishy,,,0.6551724,721097,master only (1)
_angeldei,,,0.6521739,767140,master only (1)
NkanyeziKubheka,,,0.6517857,645038,master only (1)
PakPMO,,,0.65,671208,master only (1)
illicit69kitty,,,0.6470588,814390,master only (1)
neekolul,,,0.6470588,554330,master only (1)
PrinceKaybee_SA,,,0.6470588,563833,master only (1)
zartajgulwazir,,,0.6470588,1122130,master only (1)
EamonnHolmes,,,0.6428571,1029075,master only (1)
GaryBarlow,,,0.6428571,4259917,master only (1)
gvprakash,,,0.6428571,5624083,master only (1)
KingBach,,,0.6428571,2597177,master only (1)
RehamKhan1,,,0.641791,2598120,master only (1)
iamedem,,,0.64,653000,master only (1)
JmeBBK,,,0.64,949592,master only (1)
MrScottEddy,,,0.64,704684,master only (1)
BollywoodGandu,0.1521739,506,0.6363636,3195067,master only (1)
RaoKavitha,0.1248164,681,0.6363636,945348,master only (1)
AnupamPKher,,,0.6363636,16700633,master only (1)
imKBRshanthnu,,,0.6363636,1376158,master only (1)
Lunaa,,,0.6363636,533683,master only (1)
ricoblanco,,,0.6363636,1685214,master only (1)
youngskales,,,0.6363636,642117,master only (1)
PawgWithaBlog,,,0.6343874,649750,master only (1)
PublicMature,,,0.6335878,533220,master only (1)
Guttajwala,,,0.6333333,1538070,master only (1)
MbauReloaded,,,0.6333333,1135994,master only (1)
JODYHiGHROLLER,,,0.6315789,717626,master only (1)
yanisvaroufakis,,,0.6315789,1004496,master only (1)
BBhuttoZardari,0.2951031,776,0.625,3852613,master only (1)
sharon_cuneta12,0.0625,176,0.625,1096553,master only (1)
YaOnlyLivvOnce,0.0023419,427,0.625,523559,master only (1)
femmeduart,,,0.625,550770,master only (1)
MickieJames,,,0.625,872459,master only (1)
NiaJaxWWE,,,0.625,621117,master only (1)
PrabhuChawla,,,0.625,584871,master only (1)
QueensChristine,,,0.625,603261,master only (1)
SashaBanksWWE,,,0.625,2006757,master only (1)
shutthefahkupph,,,0.625,658063,master only (1)
ThalaAjith_FC,,,0.625,550775,master only (1)
todderic_,,,0.625,1326713,master only (1)
WillisRaburu,,,0.625,619878,master only (1)
wwwbigbaldhead,,,0.625,3927879,master only (1)
ygent_official,,,0.625,5900749,master only (1)
R_sidney_V,,,0.6245733,1232420,master only (1)
emteethehustla_,,,0.6229508,1121515,master only (1)
_Mansoor_Ali,,,0.6190476,1947947,master only (1)
bonang_m,,,0.6190476,4177057,master only (1)
Roof6com,,,0.6190476,513945,master only (1)
SpongeBob,,,0.6190476,2319155,master only (1)
GitRDoneLarry,,,0.6176471,600172,master only (1)
djsnake,,,0.6153846,1651785,master only (1)
igtamil,,,0.6153846,968331,master only (1)
JMakamba,,,0.6153846,853894,master only (1)
JohnLegere,,,0.6153846,6576003,master only (1)
MaheshNBhatt,,,0.6153846,4053325,master only (1)
paramspeak,,,0.6153846,807027,master only (1)
Katie71Cams,,,0.6143293,619418,master only (1)
HamidMirPAK,,,0.6129032,5934287,master only (1)
ETemelkuran,,,0.6111111,2714896,master only (1)
KhawajaMAsif,,,0.6111111,1884889,master only (1)
eliesaaab,,,0.6086956,650499,master only (1)
Fereeha,,,0.6086956,705489,master only (1)
TangaMoSir,,,0.6086956,832399,master only (1)
FaZeSway,,,0.6065574,707759,master only (1)
QueenKarma69,,,0.6022872,591283,master only (1)
AzmiShabana,0.1167702,805,0.6,3371071,master only (1)
divyadutta25,0.0780985,589,0.6,548412,master only (1)
kevinwoo91,0.0318725,251,0.6,1235740,master only (1)
rocsidiaz,0.027027,185,0.6,1008491,master only (1)
Samanthaprabhu2,0.0086957,230,0.6,8040770,master only (1)
TeamRazer,0,12,0.6,577324,master only (1)
_nuna_V,,,0.6,1409984,master only (1)
ArvindKejriwal,,,0.6,19196511,master only (1)
ashchanchlani,,,0.6,712659,master only (1)
astro_luca,,,0.6,639312,master only (1)
carlibybel,,,0.6,572491,master only (1)
CMOGuj,,,0.6,536337,master only (1)
DabbooRatnani,,,0.6,1743208,master only (1)
DOHgovph,,,0.6,587785,master only (1)
dumantando20,,,0.6,515308,master only (1)
E40,,,0.6,650638,master only (1)
gabbi,,,0.6,703067,master only (1)
GaelGarciaB,,,0.6,2503108,master only (1)
GavinNewsom,,,0.6,1749933,master only (1)
gucci1017,,,0.6,7810286,master only (1)
haeminsunim,,,0.6,1029931,master only (1)
JAfridi10,,,0.6,1575549,master only (1)
JonathanJoly,,,0.6,718295,master only (1)
KathieLGifford,,,0.6,1392138,master only (1)
KekePalmer,,,0.6,1728587,master only (1)
maya_karin,,,0.6,1465685,master only (1)
MeaganGood,,,0.6,1627440,master only (1)
michelle_dy,,,0.6,1235026,master only (1)
MsCharlotteWWE,,,0.6,1764073,master only (1)
nacinorocco,,,0.6,779219,master only (1)
