account_handle,COVID_tweet,total_tweets_from_feb1_to_may30,perc_en,max_followers,merged_top100
EllaHenderson,0.0576923,52,1,1084535,master only (1)
miakhalifa,0.0576923,208,1,3236967,master only (1)
sciencemuseum,0.0576497,451,1,679662,master only (1)
NYTStyles,0.0574163,418,1,694441,master only (1)
RihannaDaily,0.057377,122,1,631277,master only (1)
BishopJakes,0.0572597,489,1,3933942,master only (1)
austincarlile,0.0571429,35,1,652360,master only (1)
UzoAduba,0.0571429,70,1,503796,master only (1)
Shteyngart,0.0571429,175,1,571674,master only (1)
DesignObserver,0.0569948,193,1,878654,master only (1)
vipregan,0.0568182,176,1,612636,master only (1)
rclbeauty101,0.0567376,141,1,3523731,master only (1)
muse,0.0566038,53,1,2635174,master only (1)
NeilNMukesh,0.0565371,283,1,1622445,master only (1)
emirates,0.0564516,124,1,1350524,master only (1)
Actor_Krishna,0.0564516,248,1,546353,master only (1)
printmag,0.0564516,372,1,893412,master only (1)
MinnieDlamini,0.0564103,195,1,3679038,master only (1)
SkyCricket,0.0563449,2041,1,615805,master only (1)
ECB_cricket,0.056338,142,1,863500,master only (1)
DigitalCameraW,0.0563107,515,1,1081017,master only (1)
TheVikasKhanna,0.0562963,1350,1,2309446,master only (1)
wsl,0.0562771,924,1,1997891,master only (1)
weatherchannel,0.0562052,2651,1,3700525,master only (1)
andrewrobertso5,0.0561798,89,1,1230940,master only (1)
guster,0.0561798,89,1,541443,master only (1)
noahcent,0.0561798,89,1,1586879,master only (1)
XBIZ,0.0561331,962,1,754404,master only (1)
MSFTnews,0.05613,1354,1,875240,master only (1)
CMEGroup,0.0559441,286,1,694711,master only (1)
DaRealAmberRose,0.0555556,18,1,4035994,master only (1)
Sneaky,0.0555556,18,1,795053,master only (1)
tydollasign,0.0555556,18,1,1562518,master only (1)
D_Copperfield,0.0555556,36,1,1057903,master only (1)
giseleofficial,0.0555556,36,1,4739824,master only (1)
JamesBennewith,0.0555556,54,1,785497,master only (1)
NickSwardson,0.0555556,54,1,640913,master only (1)
simpleplan,0.0555556,72,1,1106849,master only (1)
skatemaloley,0.0555556,72,1,614032,master only (1)
hm,0.0555556,126,1,8407555,master only (1)
CrissWaddle,0.0555556,144,1,913675,master only (1)
Vh1India,0.0555556,486,1,892826,master only (1)
MTVBaseAfrica,0.0554017,361,1,1404741,master only (1)
pattiemallette,0.0552147,163,1,3308324,master only (1)
USTreasury,0.0551724,145,1,842969,master only (1)
JoeMantegna,0.0551181,127,1,612210,master only (1)
Submergemusic,0.0550725,345,1,873749,master only (1)
AbbyWambach,0.0550459,109,1,753225,master only (1)
Romi_Rain,0.0549915,1182,1,780863,master only (1)
AllBlacks,0.0549738,382,1,967803,master only (1)
Balmain,0.0549451,91,1,561955,master only (1)
Madison420Ivy,0.0549451,91,1,582846,master only (1)
nathanielblow,0.0549451,182,1,790898,master only (1)
Jack_Maynard23,0.0547945,146,1,797030,master only (1)
hodgman,0.0546177,1007,1,1084426,master only (1)
selvaraghavan,0.0545455,55,1,2284019,master only (1)
MarlonWayans,0.0544554,202,1,2048980,master only (1)
TechnicalGuruji,0.0544413,349,1,2409091,master only (1)
ComedyCentral,0.054428,1084,1,1623049,master only (1)
bbcthree,0.0542986,663,1,774993,master only (1)
harpersbazaarus,0.0542807,2266,1,1690771,master only (1)
TheVishnuVishal,0.0542797,479,1,1557791,master only (1)
emmyrossum,0.0541667,240,1,872374,master only (1)
BernardoCSilva,0.0540541,37,1,772682,master only (1)
MisterCBooz,0.0540541,74,1,1193194,master only (1)
SeanLowe09,0.0540541,74,1,999093,master only (1)
NickyHilton,0.0540541,148,1,717041,master only (1)
LilianGarcia,0.0540541,222,1,671776,master only (1)
Lord_Sugar,0.0539637,2094,1,5346323,master only (1)
IyanlaVanzant,0.0536193,746,1,1998633,master only (1)
iamErica_Mena,0.0535714,168,1,705366,master only (1)
zachclayton,0.0534351,131,1,1194513,master only (1)
HarveyLevinTMZ,0.0532544,169,1,636178,master only (1)
Labrinth,0.0531915,94,1,982597,master only (1)
frankieboyle,0.0531178,433,1,2787015,master only (1)
Abella_Danger,0.0531136,546,1,1376353,master only (1)
Jillzarin,0.0529801,151,1,527525,master only (1)
Omarion,0.0529801,151,1,1319600,master only (1)
ADPadiputra,0.0529101,189,1,522178,master only (1)
petapixel,0.0528129,871,1,1050807,master only (1)
BigSean,0.0526316,19,1,14614255,master only (1)
FlyAirNZ,0.0526316,38,1,686982,master only (1)
glastonbury,0.0526316,38,1,745784,master only (1)
Mark_Sanchez,0.0526316,38,1,833216,master only (1)
UrijahFaber,0.0526316,38,1,663123,master only (1)
MelissaGisoni,0.0526316,57,1,605036,master only (1)
Hozier,0.0526316,76,1,876234,master only (1)
Jessewelle,0.0526316,76,1,1303306,master only (1)
tamannaahspeaks,0.0526316,114,1,4442158,master only (1)
h3h3productions,0.0526316,152,1,2455664,master only (1)
wolfiecindy,0.0526316,190,1,615044,master only (1)
hunterpence,0.0524017,229,1,670043,master only (1)
Cosmopolitan,0.0523416,2904,1,1674173,master only (1)
DerrenBrown,0.0523256,172,1,2227967,master only (1)
NateBerkus,0.0522876,153,1,560545,master only (1)
purijagan,0.0522876,153,1,2727194,master only (1)
L_Tido,0.0522388,134,1,846157,master only (1)
AltPress,0.0521941,3008,1,670818,master only (1)
EW,0.0521346,2436,1,6660484,master only (1)
RoomtoRead,0.0520231,173,1,570713,master only (1)
triplej,0.0519751,481,1,536370,master only (1)
fatjoe,0.0519031,289,1,879228,master only (1)
Janefonda,0.0518519,270,1,836354,master only (1)
heart021485,0.0518018,444,1,2267755,master only (1)
PorscheNewsroom,0.0516796,387,1,602539,master only (1)
CrossFit,0.0515695,446,1,979735,master only (1)
HunterHayes,0.0515464,97,1,1487486,master only (1)
AVNMediaNetwork,0.0514139,778,1,756462,master only (1)
greggutfeld,0.0513196,682,1,1495455,master only (1)
6LACK,0.0512821,39,1,871302,master only (1)
cheteshwar1,0.0512821,39,1,2350915,master only (1)
halfadams,0.0512821,39,1,553980,master only (1)
Wimbledon,0.0512821,78,1,3738326,master only (1)
WeedHumor,0.0512821,117,1,554181,master only (1)
Cyn_Santana,0.0511182,313,1,677921,master only (1)
TheSteinLine,0.0510753,744,1,1384996,master only (1)
littlebrown,0.0508982,668,1,500153,master only (1)
OfficialHHI,0.0508475,118,1,527410,master only (1)
tito_mboweni,0.0508475,413,1,512917,master only (1)
julieplec,0.0507937,315,1,730323,master only (1)
Wikipedia,0.0506912,217,1,501946,master only (1)
flintoff11,0.0506329,79,1,1975138,master only (1)
thomyorke,0.0506329,79,1,1059291,master only (1)
sam_adeyemi,0.050592,929,1,1026623,master only (1)
RoguePOTUSStaff,0.0505415,277,1,768426,master only (1)
chachigonzales,0.050505,99,1,805288,master only (1)
MassStatePolice,0.050505,396,1,517891,master only (1)
cthagod,0.0504673,535,1,2124262,master only (1)
MagnumPhotos,0.0503817,655,1,1100611,master only (1)
lspraggan,0.0503597,139,1,553139,master only (1)
Channel4,0.0503413,1172,1,980584,master only (1)
JaredLeto,0.0502513,199,1,4408311,master only (1)
livetennis,0.0502463,2030,1,532421,master only (1)
HIGH_TIMES_Mag,0.0501968,1016,1,727387,master only (1)
PamGrier,0.0501475,678,1,534948,master only (1)
boogiecousins,0.05,20,1,1174898,master only (1)
lilpump,0.05,20,1,1232276,master only (1)
stampylongnose,0.05,40,1,673950,master only (1)
sterling7,0.05,40,1,2084668,master only (1)
Jeremy_Roenick,0.05,60,1,601060,master only (1)
IAMKELLYBROOK,0.05,120,1,958245,master only (1)
jackwhitehall,0.05,140,1,6156570,master only (1)
tsnjamesduthie,0.0498339,301,1,890438,master only (1)
juliancamarena,0.0497512,201,1,3099881,master only (1)
DuckDuckGo,0.0496454,141,1,1313817,master only (1)
DrBrianMay,0.0494506,182,1,1038969,master only (1)
younghollywood,0.0494012,668,1,2522840,master only (1)
crystalhefner,0.0493827,81,1,524999,master only (1)
shaycarl,0.0493827,81,1,693449,master only (1)
MarcJSpearsESPN,0.0492958,1278,1,513119,master only (1)
TheNotoriousMMA,0.0492754,345,1,8094382,master only (1)
Shape_Magazine,0.0492695,2943,1,622356,master only (1)
JohnBishop100,0.0491803,61,1,3576933,master only (1)
RealKevinNash,0.0491803,61,1,985971,master only (1)
LennoxLewis,0.0491803,122,1,571275,master only (1)
BrianDEvans,0.0487805,41,1,634351,master only (1)
ElizabethBanks,0.0486322,329,1,2276602,master only (1)
AnandWrites,0.0484988,433,1,659165,master only (1)
nprscottsimon,0.0483981,1467,1,1079770,master only (1)
1pcornwell,0.0483871,62,1,1244589,master only (1)
RBI,0.0483871,124,1,521158,master only (1)
ObamaFoundation,0.0482759,145,1,919029,master only (1)
IJasonAlexander,0.0482375,539,1,601992,master only (1)
colinmeloy,0.0481928,166,1,1342535,master only (1)
tailopez,0.0481928,249,1,699870,master only (1)
FINALLEVEL,0.0481651,872,1,1559108,master only (1)
BrooklynDecker,0.0479452,146,1,691352,master only (1)
SonySportsIndia,0.0477137,1006,1,2044749,master only (1)
fredwilson,0.047619,21,1,663860,master only (1)
MannyPacquiao,0.047619,21,1,2609353,master only (1)
robbieuthappa,0.047619,21,1,693941,master only (1)
SinghaniaGautam,0.047619,21,1,2387010,master only (1)
AmazingPhil,0.047619,42,1,7482352,master only (1)
blink182,0.047619,42,1,1651104,master only (1)
jonnybernthal,0.047619,42,1,618453,master only (1)
ZacharyQuinto,0.047619,42,1,1049944,master only (1)
NevSchulman,0.047619,84,1,1103204,master only (1)
OliverPhelps,0.047619,84,1,935067,master only (1)
AmandaHolden,0.047619,126,1,1981674,master only (1)
DK4L,0.047619,147,1,697796,master only (1)
World_Wildlife,0.047619,147,1,1463938,master only (1)
KBSWorldTV,0.047619,189,1,2000234,master only (1)
michaelstrahan,0.047619,189,1,1348987,master only (1)
findevan,0.047619,252,1,561950,master only (1)
NWF,0.0475,400,1,597960,master only (1)
Entrepreneur,0.0473472,2978,1,3502154,master only (1)
benshephard,0.0473373,169,1,744126,master only (1)
ConanOBrien,0.0472973,148,1,28625536,matched (3)
MarkRPellegrino,0.0472103,932,1,531863,master only (1)
SamPinto_,0.0470588,85,1,1385305,master only (1)
TheVampsJames,0.046875,128,1,1726923,master only (1)
DanniiMinogue,0.046729,107,1,1129391,master only (1)
buffer,0.0465116,43,1,1040784,master only (1)
Tip,0.0463576,151,1,8954163,master only (1)
brielarson,0.0461538,65,1,1990617,master only (1)
SuelynMedeiros,0.0461538,130,1,707746,master only (1)
sarajcox,0.0459941,674,1,839043,master only (1)
jimmy9,0.045977,87,1,1037094,master only (1)
tinychat,0.045977,87,1,987283,master only (1)
EnvAgency,0.0459559,544,1,535176,master only (1)
LilJon,0.0459184,392,1,935633,master only (1)
levarburton,0.0458716,218,1,1934512,master only (1)
Kathbum,0.0458221,371,1,656352,master only (1)
engadget,0.0456786,3043,1,2421743,master only (1)
TeamCoco,0.0456708,1051,1,719055,master only (1)
brookeburke,0.0456621,219,1,2971822,master only (1)
madisonpettis,0.0454545,22,1,1468879,master only (1)
ericstonestreet,0.0454545,66,1,857504,master only (1)
NGSuperEagles,0.0454545,66,1,550565,master only (1)
shahidkapoor,0.0454545,88,1,14753783,master only (1)
kevinbacon,0.0454545,220,1,668170,master only (1)
AdamSchefter,0.0453698,1609,1,7894081,master only (1)
realshoaibmalik,0.0452489,221,1,2482868,master only (1)
Donald_Driver80,0.0451128,266,1,781319,master only (1)
beamiller,0.045045,111,1,792329,master only (1)
sween,0.0449438,89,1,1008399,master only (1)
mrbobodenkirk,0.0449438,267,1,581397,master only (1)
MercedesBenzInd,0.0449438,712,1,638928,master only (1)
patrickstarrr,0.044898,245,1,589531,master only (1)
BBCRadio2,0.0447883,1228,1,716748,master only (1)
machinegunkelly,0.0447761,201,1,1346116,master only (1)
MsRebeccaBlack,0.0447761,201,1,1205963,master only (1)
NikkiDelano,0.0447059,425,1,1383879,master only (1)
MatthewSantoro,0.0446429,224,1,526641,master only (1)
LouisePentland,0.044586,314,1,2123024,master only (1)
CalvinHarris,0.0444444,45,1,12532422,master only (1)
TheWho,0.0444444,45,1,604152,master only (1)
suicidesilence,0.0444444,135,1,566131,master only (1)
SheriffClarke,0.0442478,113,1,924484,master only (1)
RealBobMortimer,0.0441176,68,1,954696,master only (1)
KaceyMusgraves,0.0441176,204,1,893891,master only (1)
DavidArchie,0.0440252,159,1,1219516,master only (1)
tiesto,0.04375,160,1,5003694,master only (1)
JohnPiper,0.0437018,389,1,1016089,master only (1)
chrishemsworth,0.0434783,23,1,6732224,master only (1)
alluarjun,0.0434783,46,1,4154005,master only (1)
arzE,0.0434783,46,1,526736,master only (1)
Eminem,0.0434783,46,1,23030994,matched (3)
thekillers,0.0434783,46,1,4988502,master only (1)
Nick_Offerman,0.0434783,230,1,1795398,master only (1)
sutterink,0.0431894,301,1,564293,master only (1)
josbuttler,0.0430108,93,1,555036,master only (1)
tonyhawk,0.0430108,93,1,4268331,master only (1)
lindseyvonn,0.0429448,163,1,1054926,master only (1)
drinkwaterho,0.0428571,70,1,539415,master only (1)
teganandsara,0.0426829,164,1,574917,master only (1)
sesamestreet,0.0426357,258,1,1914838,master only (1)
eltonofficial,0.0426229,305,1,897827,master only (1)
ProfOsinbajo,0.0425532,47,1,2415129,master only (1)
LandRover,0.0425532,188,1,796873,master only (1)
pastorpoju,0.0425532,235,1,695247,master only (1)
MarioSelman,0.042471,259,1,555493,master only (1)
AaronFinch5,0.0423729,118,1,1144802,master only (1)
davidgregory,0.0422535,71,1,1714442,master only (1)
GiGiHadid,0.0422535,71,1,9215693,master only (1)
DaniellePeazer,0.0421687,166,1,2578965,master only (1)
Leander,0.0421053,95,1,1294158,master only (1)
RWW,0.042065,523,1,1600153,master only (1)
davidwalliams,0.0420475,547,1,2324147,master only (1)
TheSharkDaymond,0.042,500,1,681693,master only (1)
Chef_Keller,0.041958,143,1,708913,master only (1)
RealSway,0.0417827,359,1,582434,master only (1)
dixiechicks,0.0416667,24,1,589683,master only (1)
markwahlberg,0.0416667,48,1,3921889,master only (1)
hasanminhaj,0.0416667,72,1,676727,master only (1)
PixieLott,0.0416667,72,1,1522230,master only (1)
WindhorstESPN,0.0416667,96,1,715669,master only (1)
CLewandowski_,0.0416667,192,1,530605,master only (1)
socialmedia2day,0.0416254,3027,1,829985,master only (1)
perlmutations,0.0415913,553,1,828622,master only (1)
Todaysparent,0.0415584,385,1,2620042,master only (1)
DevinNunes,0.0414938,241,1,1018330,master only (1)
mortreport,0.0414747,217,1,2319513,master only (1)
TimeOutLondon,0.0414343,2510,1,1623460,master only (1)
EvaLongoria,0.0413223,121,1,7221707,master only (1)
JohnStamos,0.0413223,121,1,1718993,master only (1)
GettyMuseum,0.0412371,97,1,1345418,master only (1)
Tyson_Fury,0.0412371,97,1,1475194,master only (1)
Randy_Couture,0.0410959,73,1,643805,master only (1)
wossy,0.0410959,73,1,5141863,master only (1)
SpencerOwen,0.0410959,292,1,649360,master only (1)
camilluddington,0.0410256,195,1,647437,master only (1)
TamiRoman,0.0408922,269,1,988056,master only (1)
GolfChannel,0.0408461,2742,1,870904,master only (1)
leolaporte,0.0408163,49,1,552930,master only (1)
noahcyrus,0.0408163,98,1,630512,master only (1)
BBC_Travel,0.040724,442,1,1006917,master only (1)
DJPROSTYLE,0.0405405,148,1,666614,master only (1)
DJIGlobal,0.0405405,222,1,1304006,master only (1)
nycgo,0.0403941,1015,1,503959,master only (1)
Aly_Raisman,0.0403587,223,1,1081286,master only (1)
OnlyInBOS,0.0402893,1936,1,548768,master only (1)
BJMendelson,0.040275,1018,1,590079,master only (1)
NHM_London,0.040275,1018,1,2350477,master only (1)
alicecooper,0.0402685,149,1,834398,master only (1)
Limkokwing_MY,0.0402415,497,1,908591,master only (1)
krisaquino214,0.04,25,1,1644202,master only (1)
petosagan,0.04,25,1,929053,master only (1)
jharrison9292,0.04,50,1,664842,master only (1)
TwitterSupport,0.04,50,1,6133370,master only (1)
CarolineManzo,0.04,75,1,783750,master only (1)
jpduminy21,0.04,75,1,1404965,master only (1)
simadwasim,0.04,75,1,1821576,master only (1)
PapaJonas,0.04,100,1,731037,master only (1)
WarrenSapp,0.04,125,1,1099501,master only (1)
belieberbabes,0.04,150,1,677655,master only (1)
itsWillyFerrell,0.04,250,1,1457979,master only (1)
CarrieHFletcher,0.04,325,1,516528,master only (1)
FootbalIStuff,0.04,425,1,530699,master only (1)
MCU_Direct,0.0398506,803,1,558002,master only (1)
AlphaTauriF1,0.039823,226,1,744506,master only (1)
MelanieCmusic,0.0397727,176,1,619631,master only (1)
TOMS,0.0396825,126,1,1932108,master only (1)
BentleyMotors,0.039604,101,1,1080207,master only (1)
SonnyBWilliams,0.0394737,76,1,886924,master only (1)
ValtteriBottas,0.0394737,152,1,583278,master only (1)
tobykeith,0.0394089,203,1,1243781,master only (1)
candacecbure,0.0393701,254,1,595930,master only (1)
erikacostell,0.0393258,178,1,976334,master only (1)
noobde,0.0392749,331,1,588220,master only (1)
EmeraudeToubia,0.0392157,51,1,558605,master only (1)
islamicthought,0.0392157,51,1,523008,master only (1)
SierraNMcCormic,0.0392157,51,1,725170,master only (1)
solennheussaff,0.0392157,51,1,4150067,master only (1)
TheLastLeg,0.0392157,102,1,524438,master only (1)
plies,0.0389908,436,1,921786,master only (1)
krunalpandya24,0.038961,77,1,712299,master only (1)
BearGrylls,0.0388889,360,1,1505555,master only (1)
shoptoday,0.0388889,360,1,852753,master only (1)
jessetyler,0.0388769,463,1,1217908,master only (1)
AnnaSaccone,0.038835,103,1,712592,master only (1)
britishmuseum,0.038835,412,1,2040502,master only (1)
adam22,0.038817,541,1,779119,master only (1)
Much,0.0387597,129,1,955626,master only (1)
NETAPORTER,0.0387097,620,1,838488,master only (1)
MKBHD,0.038674,362,1,3899778,master only (1)
adamhillscomedy,0.03861,259,1,561442,master only (1)
djenvy,0.0385757,337,1,819964,master only (1)
TwitterVideo,0.0384615,26,1,14929232,master only (1)
RJ_Balaji,0.0384615,78,1,3742812,master only (1)
NeerajaKona,0.0384615,104,1,724704,master only (1)
BebeRexha,0.0384615,156,1,1581321,master only (1)
DanceMomHolly,0.0384615,156,1,608626,master only (1)
MensHealthMag,0.0383717,2997,1,4530748,master only (1)
imDhoni_fc,0.0381679,131,1,655399,master only (1)
LatinBillboards,0.0380711,394,1,619417,master only (1)
LollyDaskal,0.0379575,2213,1,1296011,master only (1)
Broncos,0.0379333,1529,1,2659018,master only (1)
JackBarakat,0.037931,290,1,1763277,master only (1)
HelpforHeroes,0.0378151,238,1,516298,master only (1)
terrellowens,0.0378151,238,1,1449940,master only (1)
ClickHole,0.0377358,53,1,506009,master only (1)
EllenPompeo,0.0377358,106,1,1745149,master only (1)
thejuliecash,0.0377358,106,1,838979,master only (1)
MrsSOsbourne,0.0376344,186,1,2418868,master only (1)
MeekMill,0.0375276,906,1,9787425,master only (1)
FriedgeHNIC,0.0374037,909,1,526535,master only (1)
arnelpineda,0.0373134,134,1,1820315,master only (1)
